300 -30.8190 1.0110 -17.2490 1.5000 -35.8170 2.1220 -17.2490 1.5000
301 -35.8170 2.1220 -17.2490 1.4400 -40.8170 2.1220 -17.2490 1.4400
302 -40.8170 2.1220 -17.2490 1.2800 -49.7070 2.1220 -17.2490 1.2800
303 -3.8010 21.3520 -20.0140 1.8900 -3.2450 18.0180 -20.0140 1.8900
304 -3.2450 18.0180 -20.0140 1.6700 -5.4670 11.9080 -17.2370 1.6700
305 -5.4670 11.9080 -17.2370 1.6700 12.5360 16.5750 -17.9040 1.6700
306 12.5360 16.5750 -17.9040 1.6700 15.8720 12.1270 -17.9040 1.6700
307 12.5360 16.5750 -17.9040 1.4400 14.7600 18.2430 -17.9040 1.4400
308 14.7600 18.2430 -17.9040 1.2200 22.0090 17.6850 -17.9040 1.2200
309 22.0090 17.6850 -17.9040 1.1100 23.6730 16.5760 -17.9040 1.1100
310 23.6730 16.5760 -17.9040 1.0000 22.4700 11.1610 -18.5060 1.0000
311 14.7600 18.2430 -17.9040 1.1100 16.9840 19.9110 -17.9040 1.1100
312 16.9840 19.9110 -17.9040 1.0000 24.7840 20.4680 -17.9040 1.0000
313 -5.4670 11.9080 -17.2370 1.2200 -7.6910 9.1280 -17.2370 1.2200
314 -7.6910 9.1280 -17.2370 0.7800 -4.9130 7.4610 -17.2370 0.7800
